B;235;2885967;5;20071216 01:25;;;;MARRA STATION;VIA WHITECLIFFS;2880;24993;H;20061127;20070228;1020000;R;3;FARM;;BY;;0;AD616562;
B;235;2625388;2;20080623 01:19;;;;MT JACK & MT PLEASANT STATIONS;VIA WHITECLIFFS;;31206;H;20050517;20050722;2279889;R;3;FARM;;BY;;0;AD980221;
B;235;2625389;3;20080623 01:19;;;;MT JACK & MT PLEASANT STATIONS;VIA WHITECLIFFS;;26459;H;20050517;20050722;2279889;R;3;FARM;;BY;;0;AD980221;
