B;199;3999751;3;20170220 01:05;;;LOT 1, 2, ;MIRANI ROAD;SALISBURY PLAINS, WALCHA;2354;15.274;H;20151011;20160923;58553;;V;VACANT LAND;;;;0;AK875693;
B;252;3999755;5;20170220 01:07;;;LOT 1, 2, ;MIRANI ROAD;SALISBURY PLAINS, WALCHA;2354;8.163;H;20151011;20160923;58553;;V;VACANT LAND;;;;0;AK875693;
