B;211;2833347;395;20011109 12:20;;;;;ALEZANDRIA;;;;19990903;20010626;375000;;R;RESIDENCE;3;;;;7821664;
B;211;2833347;416;20010727 14:33;;;;;ALEZANDRIA;;;;19990826;20010605;245000;;3;NULL;1;;;;7672896;
B;211;2833347;417;20010727 14:33;;;;;ALEZANDRIA;;;;19990930;20010615;245000;;R;;2;;;;7696930;
B;211;2833347;418;20010727 14:33;;;;;ALEZANDRIA;;;;19990902;20010605;377500;;R;;4;;;;7683999;
B;211;2833347;419;20010727 14:33;;;;;ALEZANDRIA;;;;20000914;20010615;370000;;R;;5;;;;7696981;
B;211;2833347;420;20010727 14:33;;;;;ALEZANDRIA;;;;20001024;20010626;390000;;R;;6;;;;7725557;
