B;210;2083518;11;20160502 01:15;;4 B;55;DARLING POINT RD;DARLING POINT;2027;;;20160224;20160418;1663000;;R;RESIDENCE;11;;;0;AK383496;
B;210;2083741;14;20160502 01:15;;15;105 A;DARLING POINT RD;DARLING POINT;2027;;;20160314;20160414;1510000;;R;RESIDENCE;15;;;0;AK377583;
B;210;2083741;18;20160502 01:15;;15;105 A;DARLING POINT RD;DARLING POINT;2027;;;20160314;20160414;1510000;;R;RESIDENCE;71;;;0;AK377583;
B;210;2083741;19;20160502 01:15;;15;105 A;DARLING POINT RD;DARLING POINT;2027;;;20160314;20160414;1510000;;R;RESIDENCE;80;;;0;AK377583;
B;210;2084007;11;20220502 09:39;;94;66;DARLING POINT RD;DARLING POINT;2027;123.6;M;20220317;20220428;3350000;;R;RESIDENCE;35;;;0;AS82930;
B;210;2092745;12;20220502 09:39;;104;2 B;MONA RD;DARLING POINT;2027;15;M;20220315;20220426;325000;;R;RESIDENCE;9;;;0;AS74461;
B;210;3121554;16;20220502 09:39;;;20 A;SUTHERLAND CRES;DARLING POINT;2027;;;20210910;20220428;9075000;;R;RESIDENCE;2;;;0;AS83914;
B;210;2890753;30;20220502 09:39;;3;19;DARLING POINT RD;DARLING POINT;2027;;;20220311;20220422;3200000;;R;RESIDENCE;3;;;0;AS68972;
B;210;2084007;13;20250602 01:18;;61;66;DARLING POINT RD;DARLING POINT;2027;164.4;M;20250414;20250526;3550000;;R;RESIDENCE;20;;;0;AV90137;
B;210;2093294;5;20180702 01:18;;3;73;NEW BEACH RD;DARLING POINT;2027;;;20180324;20180622;2500000;;R;RESIDENCE;3;;;0;AN452135;
B;210;2101502;8;20180702 01:18;;13 C;5;THORNTON ST;DARLING POINT;2027;144;M;20180427;20180608;2700000;;R;RESIDENCE;38;;;0;AN447419;
B;210;2089042;13;20180702 01:18;;6;9;GREENOAKS AVE;DARLING POINT;2027;156.1;M;20180508;20180619;2400000;;R;RESIDENCE;6;;;0;AN441393;
B;210;2089042;14;20180702 01:18;;6;9;GREENOAKS AVE;DARLING POINT;2027;15.1;M;20180508;20180619;2400000;;R;RESIDENCE;22;;;0;AN441393;
B;210;2091818;18;20180702 01:18;;2;6;LOFTUS RD;DARLING POINT;2027;80;M;20171207;20180607;1450000;;R;RESIDENCE;5;;;0;AN446254;
B;210;2091818;37;20180702 01:18;;1;6;LOFTUS RD;DARLING POINT;2027;84;M;20171207;20180607;1450000;;R;RESIDENCE;7;;;0;AN446255;
B;210;2105151;10;20210802 01:03;;5;18;YARRANABBE RD;DARLING POINT;2027;81.38;M;20210603;20210729;1320000;;R;RESIDENCE;5;;;0;AR285183;
B;210;2083631;16;20210802 01:03;;13;75;DARLING POINT RD;DARLING POINT;2027;165.4;M;20210504;20210727;7105000;;R;RESIDENCE;13;;;0;AR277051;
B;210;2083631;17;20210802 01:03;;19;75;DARLING POINT RD;DARLING POINT;2027;19.3;M;20210504;20210727;7105000;;R;RESIDENCE;19;;;0;AR277051;
B;210;2083631;18;20210802 01:03;;20;75;DARLING POINT RD;DARLING POINT;2027;14.7;M;20210504;20210727;7105000;;R;RESIDENCE;20;;;0;AR277051;
B;210;2089042;19;20210802 01:03;;9;9;GREENOAKS AVE;DARLING POINT;2027;156.1;M;20210528;20210727;4200000;;R;RESIDENCE;9;;;0;AR277240;
B;210;2089042;20;20210802 01:03;;9;9;GREENOAKS AVE;DARLING POINT;2027;15.1;M;20210528;20210727;4200000;;R;RESIDENCE;24;;;0;AR277240;
B;210;2086887;25;20210802 01:03;;14;26;ETHAM AVE;DARLING POINT;2027;161;M;20210603;20210727;4750000;;R;RESIDENCE;66;;;0;AR277243;
B;210;2086887;26;20210802 01:03;;62;26;ETHAM AVE;DARLING POINT;2027;19.9;M;20210603;20210727;4750000;;R;RESIDENCE;61;;;0;AR277243;
B;210;2086887;27;20210802 01:03;;62;26;ETHAM AVE;DARLING POINT;2027;16.2;M;20210603;20210727;4750000;;R;RESIDENCE;62;;;0;AR277243;
B;210;2100892;3;20171002 01:08;;14;27;SUTHERLAND CRES;DARLING POINT;2027;;;20170724;20170821;2800000;;R;RESIDENCE;22;;;0;AM701956;
B;210;2100892;4;20171002 01:08;;14;27;SUTHERLAND CRES;DARLING POINT;2027;;;20170724;20170821;2800000;;R;RESIDENCE;14;;;0;AM701956;
B;210;2084007;7;20231002 01:06;;131;66;DARLING POINT RD;DARLING POINT;2027;161.7;M;20230815;20230926;4825000;;R;RESIDENCE;47;;;0;AT470501;
B;210;2101567;8;20151102 01:09;;8 C;13;THORNTON ST;DARLING POINT;2027;;;20150901;20151013;1880000;;R;RESIDENCE;24;;;0;AJ917721;
B;210;2084007;11;20151102 01:09;;24;66;DARLING POINT RD;DARLING POINT;2027;;;20150925;20151023;1300000;;R;RESIDENCE;8;;;0;AJ926562;
B;210;2105222;16;20151102 01:09;;1;17 A;THORNTON ST;DARLING POINT;2027;;;20150812;20151007;8500000;;R;RESIDENCE;1;;;0;AJ909717;
B;210;3502688;18;20151102 01:09;;3;2;MARATHON RD;DARLING POINT;2027;;;20150821;20151016;1145000;;R;RESIDENCE;3;;;0;AJ924114;
B;210;2101567;25;20151102 01:09;;103;13;THORNTON ST;DARLING POINT;2027;;;20150812;20151007;8500000;;R;RESIDENCE;103;;;0;AJ909717;
B;210;2100947;1;20201102 01:07;;63;11;SUTHERLAND CRES;DARLING POINT;2027;;;20200924;20201029;970000;;R;RESIDENCE;21;;;0;AQ510454;
B;210;2083958;14;20201102 01:07;;2;113;DARLING POINT RD;DARLING POINT;2027;92;M;20200819;20201028;1680000;;R;RESIDENCE;2;;;0;AQ507987;
B;210;3280148;24;20201102 01:07;;1;44;MONA RD;DARLING POINT;2027;;;20200612;20201026;6500000;;R;RESIDENCE;1;;;0;AQ499953;
B;210;4269474;27;20201102 01:07;;305;109;DARLING POINT RD;DARLING POINT;2027;97;M;20200921;20201026;1325000;;R;RESIDENCE;19;;;0;AQ499344;
B;210;2092431;13;20241202 01:07;;17;3;MARATHON RD;DARLING POINT;2027;193;M;20241016;20241125;2850000;;R;RESIDENCE;17;;;0;AU612883;
B;210;4573447;19;20241202 01:07;;;3;LINDSAY AVE;DARLING POINT;2027;2548;M;20241009;20241120;4950000;R2;V;VACANT LAND;;ALW;;0;AU602191;
B;210;2084329;20;20200203 01:02;;6;2;DARLING POINT RD;DARLING POINT;2027;166;M;20191019;20200124;1950000;;3;CARSPACE;6;;;0;AP856442;
B;210;2100883;4;20250203 01:03;;6;29;SUTHERLAND CRES;DARLING POINT;2027;;;20241112;20250123;5700000;;R;RESIDENCE;6;;;0;AU775057;
B;210;2100883;5;20250203 01:03;;8;29;SUTHERLAND CRES;DARLING POINT;2027;;;20241224;20250124;6750000;;R;RESIDENCE;8;;;0;AU776400;
B;210;2084061;19;20250203 01:03;;8;58;DARLING POINT RD;DARLING POINT;2027;163.7;M;20241116;20250128;5150000;;R;RESIDENCE;8;;;0;AU784745;
B;210;2086995;23;20250203 01:03;;;2;ETHAM AVE;DARLING POINT;2027;537.5;M;20241113;20250129;14050000;R3;R;RESIDENCE;;AMC;;0;AU785731;
B;210;3627826;22;20230403 01:06;;3;3;LOFTUS RD;DARLING POINT;2027;;;20230314;20230328;10000000;;R;RESIDENCE;3;;;0;AS961742;
B;210;2101502;13;20210503 01:02;;16 C;5;THORNTON ST;DARLING POINT;2027;144;M;20210317;20210428;3950000;;R;RESIDENCE;47;;;0;AR238;
B;210;2083360;20;20210503 01:02;;30 A;3;DARLING POINT RD;DARLING POINT;2027;291;M;20210316;20210427;6100000;;R;RESIDENCE;135;;;0;AQ994694;
B;210;4269474;38;20210503 01:02;;204;109;DARLING POINT RD;DARLING POINT;2027;85;M;20210304;20210423;1412000;;R;RESIDENCE;11;;;0;AQ987807;
B;210;2093141;1;20240603 01:06;;3;22;NEW BEACH RD;DARLING POINT;2027;66;M;20240424;20240529;900000;;R;RESIDENCE;3;;;0;AU109847;
B;210;2084266;18;20240603 01:06;;3;16 A;DARLING POINT RD;DARLING POINT;2027;95;M;20240429;20240524;2100000;;R;RESIDENCE;3;;;0;AU95250;
B;210;2092401;23;20240603 01:06;;7;8;MARATHON RD;DARLING POINT;2027;104.1;M;20240408;20240409;1875000;;R;RESIDENCE;7;;;0;AT969095;
B;210;2092431;24;20240603 01:06;;15;3;MARATHON RD;DARLING POINT;2027;242;M;20240412;20240524;3025000;;R;RESIDENCE;15;;;0;AU95453;
B;210;2093283;3;20230703 01:11;;;63;NEW BEACH RD;DARLING POINT;2027;313.7;M;20230429;20230623;8800000;R3;R;RESIDENCE;;AMC;;0;AT202926;
B;210;2105235;9;20230703 01:11;SALACIA;5 B;73;YARRANABBE RD;DARLING POINT;2027;143.1;M;20210621;20230627;4687500;;R;RESIDENCE;10;;;0;AT209881;
B;210;2105235;10;20230703 01:11;SALACIA;5 B;73;YARRANABBE RD;DARLING POINT;2027;3.7;M;20210621;20230627;4687500;;R;RESIDENCE;26;;;0;AT209881;
B;210;2105235;11;20230703 01:11;SALACIA - CARSPACE GROUND FLOOR;5 B;73;YARRANABBE RD;DARLING POINT;2027;13.4;M;20210621;20230627;4687500;;R;RESIDENCE;29;;;0;AT209881;
B;210;2105235;12;20230703 01:11;SALACIA;5 B;73;YARRANABBE RD;DARLING POINT;2027;13.4;M;20210621;20230627;4687500;;R;RESIDENCE;45;;;0;AT209881;
B;210;2105235;13;20230703 01:11;SALACIA;5 B;73;YARRANABBE RD;DARLING POINT;2027;13.4;M;20210621;20230627;4687500;;R;RESIDENCE;46;;;0;AT209881;
B;210;2092689;22;20230703 01:11;;1;40;MONA RD;DARLING POINT;2027;371;M;20230414;20230628;10000000;;R;RESIDENCE;1;;;0;AT213642;
B;210;2092689;23;20230703 01:11;;7;40;MONA RD;DARLING POINT;2027;366;M;20230405;20230524;8600000;;R;RESIDENCE;7;;;0;AT113415;
B;210;2085119;2;20200803 01:02;;2;19;EASTBOURNE RD;DARLING POINT;2027;68.5;M;20200624;20200729;760000;;R;RESIDENCE;2;;;0;AQ280945;
B;210;2083360;8;20200803 01:02;;14 B;3;DARLING POINT RD;DARLING POINT;2027;;;20200613;20200727;1271000;;R;RESIDENCE;65;;;0;AQ273113;
B;210;2088978;5;20180903 01:17;;8;4;GREENOAKS AVE;DARLING POINT;2027;186.9;M;20180625;20180809;2355000;;R;RESIDENCE;8;;;0;AN571176;
B;210;2085118;4;20161003 01:07;;;17;EASTBOURNE RD;DARLING POINT;2027;676.6;M;20160311;20160919;10300000;R3;R;RESIDENCE;;AMD;;0;AK787663;
B;210;2085137;5;20161003 01:07;;29;16;EASTBOURNE RD;DARLING POINT;2027;;;20160806;20160919;1780000;;R;RESIDENCE;29;;;0;AK785913;
B;210;2083741;13;20161003 01:07;;6;105 A;DARLING POINT RD;DARLING POINT;2027;;;20160803;20160914;1050000;;R;RESIDENCE;6;;;0;AK780803;
B;210;2083741;18;20161003 01:07;;6;105 A;DARLING POINT RD;DARLING POINT;2027;;;20160803;20160914;1050000;;R;RESIDENCE;84;;;0;AK780803;
B;210;2100869;3;20221003 01:54;;7;33;SUTHERLAND CRES;DARLING POINT;2027;197.4;M;20220815;20220926;5900000;;R;RESIDENCE;7;;;0;AS501303;
B;210;2083360;5;20221003 01:54;;15 B;3;DARLING POINT RD;DARLING POINT;2027;;;20220818;20220929;1508000;;R;RESIDENCE;69;;;0;AS511168;
B;210;2084229;10;20221003 01:54;;4;38;DARLING POINT RD;DARLING POINT;2027;208.7;M;20220622;20220928;3800000;;R;RESIDENCE;4;;;0;AS506778;
B;210;2085200;3;20251103 01:10;;24;2;EASTBOURNE RD;DARLING POINT;2027;94.1;M;20250927;20251024;2700000;;R;RESIDENCE;24;;;;AV542655;
B;210;2093105;4;20251103 01:10;;7;7;NEW BEACH RD;DARLING POINT;2027;83.6;M;20251001;20251024;1350000;;R;RESIDENCE;7;;;;AV542261;
B;210;2093115;5;20251103 01:10;;3;10;NEW BEACH RD;DARLING POINT;2027;75.86;M;20250728;20251027;1620000;;R;RESIDENCE;3;;;;AV548676;
B;210;2085200;8;20251103 01:10;;24;2;EASTBOURNE RD;DARLING POINT;2027;13.5;M;20250927;20251024;2700000;;R;RESIDENCE;129;;;;AV542655;
B;210;2101738;19;20251103 01:10;;5 B;23;THORNTON ST;DARLING POINT;2027;104.5;M;20250819;20251028;2950000;;R;RESIDENCE;13;;;;AV552578;
B;210;2101738;20;20251103 01:10;;12 A;23;THORNTON ST;DARLING POINT;2027;20.4;M;20250819;20251028;2950000;;R;RESIDENCE;52;;;;AV552578;
B;210;2101738;21;20251103 01:10;;5 B;23;THORNTON ST;DARLING POINT;2027;1.9;M;20250819;20251028;2950000;;R;RESIDENCE;109;;;;AV552578;
B;210;2084141;30;20251103 01:10;;10;52;DARLING POINT RD;DARLING POINT;2027;103.1;M;20250925;20251023;1500000;;R;RESIDENCE;10;;;;AV540924;
B;210;2084141;31;20251103 01:10;;10;52;DARLING POINT RD;DARLING POINT;2027;15.7;M;20250925;20251023;1500000;;R;RESIDENCE;35;;;;AV540924;
B;210;2101567;5;20181203 01:14;;1 B;13;THORNTON ST;DARLING POINT;2027;;;20180815;20181123;1390000;;R;RESIDENCE;2;;;0;AN879549;
B;210;2101567;6;20181203 01:14;;1 B;13;THORNTON ST;DARLING POINT;2027;;;20180815;20181123;1390000;;R;RESIDENCE;59;;;0;AN879549;
B;210;2101567;7;20181203 01:14;;1 B;13;THORNTON ST;DARLING POINT;2027;;;20180815;20181123;1390000;;R;RESIDENCE;80;;;0;AN879549;
B;210;2083741;9;20181203 01:14;;14;105 A;DARLING POINT RD;DARLING POINT;2027;85.5;M;20181012;20181123;960000;;R;RESIDENCE;14;;;0;AN880262;
B;210;2089004;10;20181203 01:14;;6 C;9;ST MARKS RD;DARLING POINT;2027;137.5;M;20181025;20181123;1615000;;R;RESIDENCE;37;;;0;AN880360;
B;210;2089004;11;20181203 01:14;;6 C;9;ST MARKS RD;DARLING POINT;2027;17.7;M;20181025;20181123;1615000;;R;RESIDENCE;4;;;0;AN880360;
B;210;2092728;21;20181203 01:14;;3;24;MONA RD;DARLING POINT;2027;;;20180918;20181123;5300000;;R;RESIDENCE;4;;;0;AN879566;
B;210;2092412;27;20181203 01:14;;7;4;MARATHON RD;DARLING POINT;2027;182.2;M;20181008;20181126;3300000;;R;RESIDENCE;7;;;0;AN883232;
B;210;2083360;8;20240304 01:06;;27 B;3;DARLING POINT RD;DARLING POINT;2027;;;20240208;20240223;1415000;;R;RESIDENCE;115;;;0;AT857900;
B;210;2093221;2;20160404 01:15;;11;43;NEW BEACH RD;DARLING POINT;2027;;;20151028;20151217;2303000;;R;RESIDENCE;1;;;0;AK313037;
B;210;3659025;16;20220404 04:25;;1;17;THORNTON ST;DARLING POINT;2027;955;M;20220125;20220329;21500000;;R;RESIDENCE;1;;;0;AS2195;
B;210;2088978;30;20220404 04:25;;10;4;GREENOAKS AVE;DARLING POINT;2027;333.5;M;20211110;20220331;3725000;;R;RESIDENCE;10;;;0;AS9764;
B;210;2086952;32;20220404 04:25;;7;22;ETHAM AVE;DARLING POINT;2027;284;M;20220214;20220328;5200000;;R;RESIDENCE;11;;;0;AR997122;
B;210;2083360;13;20200504 01:04;;10 E;3;DARLING POINT RD;DARLING POINT;2027;;;20200312;20200430;1460000;;R;RESIDENCE;50;;;0;AQ71902;
B;210;2083741;17;20200504 01:04;;15;105 A;DARLING POINT RD;DARLING POINT;2027;110.6;M;20200316;20200424;1765000;;R;RESIDENCE;15;;;0;AQ57846;
B;210;2078503;20;20200504 01:04;;18;2;ANNANDALE ST;DARLING POINT;2027;77.5;M;20200317;20200428;1700000;;R;RESIDENCE;18;;;0;AQ65886;
B;210;2083741;21;20200504 01:04;;15;105 A;DARLING POINT RD;DARLING POINT;2027;16.7;M;20200316;20200424;1765000;;R;RESIDENCE;71;;;0;AQ57846;
B;210;2083741;22;20200504 01:04;;15;105 A;DARLING POINT RD;DARLING POINT;2027;15.9;M;20200316;20200424;1765000;;R;RESIDENCE;80;;;0;AQ57846;
B;210;2083933;23;20200504 01:04;;14;107;DARLING POINT RD;DARLING POINT;2027;62;M;20200317;20200428;850000;;R;RESIDENCE;14;;;0;AQ65476;
B;210;2092651;33;20200504 01:04;;13;29;MONA RD;DARLING POINT;2027;655;M;20200316;20200427;7500000;;R;RESIDENCE;13;;;0;AQ62980;
B;210;3108860;38;20200504 01:04;;1;10;YARRANABBE RD;DARLING POINT;2027;;;20191111;20200423;5250000;;R;RESIDENCE;1;;;0;AQ54536;
B;210;2105194;9;20180604 01:16;;1;38;YARRANABBE RD;DARLING POINT;2027;;;20180405;20180517;8670000;;R;RESIDENCE;1;;;0;AN368264;
B;210;2105194;10;20180604 01:16;;2;38;YARRANABBE RD;DARLING POINT;2027;;;20180405;20180517;8670000;;R;RESIDENCE;2;;;0;AN368264;
B;210;2105230;11;20180604 01:16;;1;77;YARRANABBE RD;DARLING POINT;2027;;;20180525;20180525;6500000;;R;RESIDENCE;1;;;0;AN371343;
B;210;2083631;21;20180604 01:16;;23;75;DARLING POINT RD;DARLING POINT;2027;16.4;M;20171019;20180219;2500000;;R;RESIDENCE;23;;;0;AN139457;
B;210;2083631;22;20180604 01:16;;15;75;DARLING POINT RD;DARLING POINT;2027;24.2;M;20171019;20180219;2500000;;R;RESIDENCE;53;;;0;AN139457;
B;210;2083631;23;20180604 01:16;;1;75;DARLING POINT RD;DARLING POINT;2027;165.4;M;20171019;20180219;2500000;;R;RESIDENCE;1;;;0;AN139457;
B;210;2093269;4;20160704 01:07;;1;61;NEW BEACH RD;DARLING POINT;2027;;;20160329;20160607;4200000;;R;RESIDENCE;1;;;0;AK534087;
B;210;2089004;10;20160704 01:07;;1 B;9;ST MARKS RD;DARLING POINT;2027;;;20160503;20160617;900000;;R;RESIDENCE;15;;;0;AK548147;
B;210;2089004;11;20160704 01:07;;1 B;9;ST MARKS RD;DARLING POINT;2027;;;20160503;20160617;900000;;R;RESIDENCE;21;;;0;AK548147;
B;210;2085137;3;20220704 01:15;;26;16;EASTBOURNE RD;DARLING POINT;2027;93.7;M;20220329;20220627;2420000;;R;RESIDENCE;26;;;0;AS250969;
B;210;2083985;21;20220704 01:15;;;137;DARLING POINT RD;DARLING POINT;2027;284.5;M;20220521;20220627;7300000;R3;R;RESIDENCE;;AMC;;0;AS252256;
B;210;2084007;22;20220704 01:15;;84;66;DARLING POINT RD;DARLING POINT;2027;105.9;M;20220421;20220627;3000000;;R;RESIDENCE;31;;;0;AS250968;
B;210;2078485;11;20250804 01:09;;;7;ANNANDALE ST;DARLING POINT;2027;676.6;M;20250606;20250728;4600000;R3;R;RESIDENCE;;AMC;;;AV277468;
B;210;2078485;12;20250804 01:09;;;7;ANNANDALE ST;DARLING POINT;2027;676.6;M;20250606;20250728;3100000;R3;R;RESIDENCE;;AMC;;;AV277464;
B;210;2101567;6;20170904 01:07;;37;13;THORNTON ST;DARLING POINT;2027;;;20170706;20170816;10000000;;R;RESIDENCE;37;;;0;AM674689;
B;210;2101567;7;20170904 01:07;;13;13;THORNTON ST;DARLING POINT;2027;;;20170706;20170816;10000000;;R;RESIDENCE;38;;;0;AM674689;
B;210;2101567;8;20170904 01:07;;39;13;THORNTON ST;DARLING POINT;2027;;;20170706;20170816;10000000;;R;RESIDENCE;39;;;0;AM674689;
B;210;2078503;11;20170904 01:07;;2;2;ANNANDALE ST;DARLING POINT;2027;;;20170720;20170824;1375000;;R;RESIDENCE;2;;;0;AM679279;
B;210;2083549;10;20230904 01:06;;68;63;DARLING POINT RD;DARLING POINT;2027;17;M;20230715;20230828;990000;;R;RESIDENCE;68;;;0;AT388770;
B;210;2083549;11;20230904 01:06;;6;63;DARLING POINT RD;DARLING POINT;2027;66.9;M;20230715;20230828;990000;;R;RESIDENCE;6;;;0;AT388770;
B;210;2083549;12;20230904 01:06;;5;63;DARLING POINT RD;DARLING POINT;2027;1.1;M;20230715;20230828;990000;;R;RESIDENCE;47;;;0;AT388770;
B;210;2092745;32;20230904 01:06;;205;2 B;MONA RD;DARLING POINT;2027;16;M;20230718;20230829;335000;;R;RESIDENCE;17;;;0;AT394379;
B;210;2101567;6;20241104 01:07;;10 B;13;THORNTON ST;DARLING POINT;2027;;;20240916;20241028;3500000;;R;RESIDENCE;29;;;0;AU532519;
B;210;2085091;1;20171204 01:18;;13;1 A;EASTBOURNE RD;DARLING POINT;2027;15.1;M;20170929;20171110;3700000;;R;RESIDENCE;13;;;0;AM916086;
B;210;2101502;9;20171204 01:18;;20 C;5;THORNTON ST;DARLING POINT;2027;144;M;20171027;20171124;2670000;;R;RESIDENCE;59;;;0;AM921197;
B;210;2101738;15;20171204 01:18;;5 B;23;THORNTON ST;DARLING POINT;2027;104.5;M;20171005;20171120;2800000;;R;RESIDENCE;13;;;0;AM913057;
B;210;2101738;16;20171204 01:18;;12 A;23;THORNTON ST;DARLING POINT;2027;20.4;M;20171005;20171120;2800000;;R;RESIDENCE;52;;;0;AM913057;
