B;209;3121563;70;20041001 11:10;;2;8;WAIROA AVENUE;NTH BONDI;2026;;;20020219;20020402;620000;;R;RESIDENCE;2;;;0;8597960;
B;209;3121563;71;20041001 11:10;;3;8;WAIROA AVE;NTH BONDI;2026;;;20010829;20011101;702500;;R;RESIDENCE;3;;XA;0;8210129;
B;209;2075991;;;;;23 - 25;VICARS AV;NTH BONDI;0;;;19910810;19910810;127500;A;R;RESIDENCE;;;;;
B;209;2075991;;;;;23 - 25;VICARS AV;NTH BONDI;0;;;19930630;19930630;40000;A;R;RESIDENCE;;;;;
B;209;2075991;;;;;23 - 25;VICARS AV;NTH BONDI;0;;;19930709;19930709;135000;A;R;RESIDENCE;;;;;
B;209;2075991;;;;;23 - 25;VICARS AV;NTH BONDI;0;;;19940626;19940626;168000;A;R;RESIDENCE;;;;;
B;209;2075991;;;;;23 - 25;VICARS AV;NTH BONDI;0;;;19941012;19941012;155000;A;R;RESIDENCE;;;;;
B;209;2075991;;;;;23 - 25;VICARS AV;NTH BONDI;0;;;19960822;19960822;212000;A;R;RESIDENCE;;;;;
B;209;2075991;;;;;23 - 25;VICARS AV;NTH BONDI;0;;;19990811;19990811;280000;A;R;RESIDENCE;;;;;
