B;005;3982691;67;20170123 01:01;;;LOT 345;WATERVALE CIRCUIT;CHISOLM;2322;;;20160427;20161216;263900;;V;VACANT LAND;;;;0;AM57958;
B;005;4443244;55;20221003 01:43;;;19;STEAMCRUISER DR;CHISOLM;2322;;;20210408;20220926;317000;;V;VACANT LAND;;;;0;AS500377;
