B;230;3068464;8;20040416 11:32;;;LOT8;STURT HIGHWAY;LAKE BENANEE VIA EUSTON;2737;;;20040303;20040318;75000;;V;VACANT LAND;;;;0;AA540506;
B;230;3068465;5;20040503 12:43;;;LOT9;STURT HWY;LAKE BENANEE VIA EUSTON;2737;;;20040309;20040318;75000;;V;VACANT LAND;;;;0;AA578462;
