B;103;;393;20020301 13:36;;;;;GWYNVILLE;;;;20011107;20020201;295000;;3;HOME  UNIT;1;;;;8333082;
B;103;;394;20020301 13:36;;;;;GWYNVILLE;;;;20011205;20020201;327000;;R;RESIDENCE;3;;;;8355169;
B;103;;385;20020402 13:16;;;;;GWYNVILLE;;;;20011116;20020204;300000;;3;;2;;;;8376031;
