B;250;3857236;5;20160201 01:27;;;;;TARBAN;2372;2.048;H;20151106;20151106;3442;;V;VACANT LAND;;;;0;AK34618;
B;250;3905399;6;20160201 01:27;;;;BRUXNER WAY;TARBAN;2372;2.048;H;20151106;20151106;3442;;V;VACANT LAND;;;;0;AK34618;
B;250;3909791;1;20160404 01:16;HILLS;;;TARBAN RD;TARBAN;2372;360.98;H;20151207;20160201;1350000;RU1;V;VACANT LAND;;RWR;;0;AK200431;
B;250;4413413;1;20220307 04:34;RICHFIELDS;;;BRUXNER WAY;TARBAN;2372;24.28;H;20220211;20220225;400000;;V;VACANT LAND;;;;0;AR916120;
B;250;4220999;4;20201207 01:06;;;54;TARBAN RD;TARBAN;2372;5.043;H;20201102;20201130;115000;RU1;R;RESIDENCE;;RGE;;0;AQ597252;
B;250;4221000;5;20201207 01:06;;;16;TARBAN RD;TARBAN;2372;4.454;H;20201102;20201130;118000;RU1;V;VACANT LAND;;RGE;;0;AQ597327;
B;250;4433821;11;20241209 01:07;RICHFIELDS;;;BRUXNER WAY;TARBAN;2372;24.319;H;20241107;20241128;790000;RU1;V;VACANT LAND;;RSJ;;0;AU623876;
B;250;3428464;1;20160711 01:07;;;;TARBAN RD;TARBAN;2372;70.82;H;20160520;20160525;180000;RU1;V;VACANT LAND;;RSJ;;0;AK553240;
B;250;4443097;7;20220912 01:17;;;;TARBAN RD;TARBAN;2372;97.42;H;20220527;20220729;485000;;V;VACANT LAND;;;;0;AS349902;
B;250;3682670;8;20160215 01:20;RAHEEN;;1725;TARBAN RD;TARBAN;2372;181.46;H;20151207;20160201;150000;RU1;V;VACANT LAND;;RWR;;0;AK200444;
B;250;4326854;4;20201116 01:03;;;;NEW ENGLAND HWY;TARBAN;2372;8.094;H;20201016;20201106;178000;;V;VACANT LAND;;;;0;AQ536653;
B;250;6009588;4;20251117 01:09;;;114;TARBAN RD;TARBAN;2372;2.022;H;20251023;20251107;260000;RU1;V;VACANT LAND;;RGE;;;AV589347;
B;250;3845541;6;20171120 01:18;PART RICHFIELDS;;;BRUXNER WAY;TARBAN;2372;20.23;H;20170919;20171027;176000;RU1;V;VACANT LAND;;RSJ;;0;AM887916;
B;250;4220999;1;20241021 01:07;;;54;TARBAN RD;TARBAN;2372;5.043;H;20240919;20241017;240000;RU1;3;FARM;;RGE;;0;AU504456;
B;250;4340466;10;20210125 01:02;;;214;TARBAN RD;TARBAN;2372;145.685;H;20201110;20210114;1230000;;3;FARM;;;;0;AQ715907;
B;250;3475745;1;20180226 01:22;;;1485;NEW ENGLAND HWY;TARBAN;2372;23.87;H;20171209;20180117;525000;RU1;R;RESIDENCE;;RSJ;;0;AN80472;
B;250;4413414;10;20220627 01:12;;;1;BRUXNER WAY;TARBAN;2372;387;M;20220620;20220620;100;RU1;V;VACANT LAND;;RME;;0;AS233177;
B;250;4077576;2;20171127 01:17;;;;BRUXNER WAY;TARBAN;2372;4703;M;20171020;20171020;879;;V;VACANT LAND;;;;0;AM891385;
B;250;3845540;3;20151228 01:23;RICHFIELDS;;;BRUXNER WAY;TARBAN;2372;24.28;H;20151124;20151211;237000;RU1;V;VACANT LAND;;RSJ;;0;AK79949;
B;250;3845541;10;20150518 01:23;PART RICHFIELDS;;;BRUXNER WAY;TARBAN;2372;20.23;H;20150128;20150227;160000;;V;VACANT LAND;;;;0;AJ359166;
B;083;680535;16;20011109 10:59;;30;6;KARRABEE AVE;TARBAN;2111;;;20010515;20010712;571000;;R;RESIDENCE;30;;;;7841439;
B;083;680566;17;20011109 10:59;;13;10;KARRABEE AVE;TARBAN;2111;;;20010716;20010810;470000;;R;RESIDENCE;13;;;;7879939;
B;083;680566;18;20011109 10:59;;17;10;KARRABEE AVE;TARBAN;2111;;;20010616;20010803;465000;;R;RESIDENCE;17;;;;7884071;
B;083;2849096;51;20020102 12:35;;18;;;TARBAN;2111;;;20011019;20011123;681000;;R;RESIDENCE;18;;;;8191957;
B;083;680535;19;20010822 12:24;;1;6;KARRABEE AVE;TARBAN;2111;;;20010321;20010511;499000;;R;;1;;;;7612075;
B;083;680566;20;20010822 12:24;;10;10;KARRABEE AVE;TARBAN;2111;;;20010302;20010412;347500;;R;;10;;;;7574330;
B;083;2849096;29;20011203 12:31;;10;;;TARBAN;2111;;;20010528;20011026;605000;;3;HOME UNIT;10;;;;8073989;
B;083;2849096;30;20011203 12:31;;7;;;TARBAN;2111;;;19990916;20010910;636800;;R;RESIDENCE;7;;;;8071340;
B;083;;34;20011203 12:31;;;;;TARBAN;2111;;;20000314;20010829;682500;;R;RESIDENCE;3;;;;8065725;
B;083;2849096;29;20020109 09:18;;1;;;TARBAN;2111;;;20010316;20010907;666000;;R;RESIDENCE;1;;;;7986536;
B;083;2849096;30;20020109 09:18;;14;;;TARBAN;2111;;;19990913;20011010;573300;;R;RESIDENCE;14;;;;8024941;
B;083;2849096;31;20020109 09:18;;17;;;TARBAN;2111;;;20010524;20010910;660000;;R;RESIDENCE;17;;;;7999636;
B;083;2849096;32;20020109 09:18;;8;;;TARBAN;2111;;;19990729;20010910;607600;;R;RESIDENCE;8;;;;8021284;
B;083;;41;20020109 09:18;;;;;TARBAN;2111;;;19990429;20010823;490000;;R;RESIDENCE;1;;;;7893161;
B;083;;42;20020109 09:18;;;;;TARBAN;2111;;;19990806;20010823;480000;;R;RESIDENCE;10;;;;7880087;
B;083;;43;20020109 09:18;;;;;TARBAN;2111;;;19990112;20010817;615000;;R;RESIDENCE;11;;;;7924588;
B;083;;44;20020109 09:18;;;;;TARBAN;2111;;;19990527;20010829;555000;;R;RESIDENCE;12;;;;7908495;
B;083;;45;20020109 09:18;;;;;TARBAN;2111;;;19990122;20010817;560000;;R;RESIDENCE;13;;;;7880931;
B;083;;46;20020109 09:18;;;;;TARBAN;2111;;;19990615;20010913;485000;;R;RESIDENCE;14;;;;8055937;
B;083;;47;20020109 09:18;;;;;TARBAN;2111;;;19990202;20010816;560000;;R;RESIDENCE;15;;;;7963778;
B;083;;48;20020109 09:18;;;;;TARBAN;2111;;;19981218;20010906;640000;;R;RESIDENCE;16;;;;7988797;
B;083;;49;20020109 09:18;;;;;TARBAN;2111;;;19990122;20010817;505000;;3;HOME UNIT;17;;;;7914056;
B;083;;50;20020109 09:18;;;;;TARBAN;2111;;;19990121;20010823;580000;;R;RESIDENCE;18;;;;8019488;
B;083;;51;20020109 09:18;;;;;TARBAN;2111;;;19990825;20010903;496000;;R;RESIDENCE;2;;;;7983678;
B;083;;52;20020109 09:18;;;;;TARBAN;2111;;;19991119;20010817;490000;;R;RESIDENCE;3;;;;7944274;
B;083;;53;20020109 09:18;;;;;TARBAN;2111;;;19990825;20010830;484000;;R;RESIDENCE;4;;;;7995260;
B;083;;54;20020109 09:18;;;;;TARBAN;2111;;;19990826;20010817;485000;;R;RESIDENCE;5;;;;8043524;
B;083;;55;20020109 09:18;;;;;TARBAN;2111;;;20010927;20011019;595000;;R;RESIDENCE;6;;;;8046670;
