B;061;533406;1;20030102 11:29;;;2070;OLYMPIC WAY;WALLACETOWN;2650;2023;M;20021016;20021101;80000;Z;3;SERVICE STATI;;ZK;;;9188430;
B;061;2951324;15;20021204 09:03;;;;CARTWRIGHTS LANE;WALLACETOWN;2650;85.46;H;20020607;20020708;119957;;3;LT 1 & 2 DP 869503;;;;;9011688;
B;061;2951324;16;20021204 09:03;;;;CARTWRIGHTS LANE;WALLACETOWN;2650;85.46;H;20020607;20021017;132357;;3;LT 13 DP 1044769;;;;;9072511;
B;061;2951325;15;20030516 10:20;;;;OLYMPIC WAY;WALLACETOWN;2650;57.05;H;20030415;20030415;193127;R;3;FARMLANDS;;RA;;;9534899;
B;061;3079171;31;20040503 12:30;;;;OLYMPIC WAY;WALLACETOWN;2650;848.16;H;20030919;20040315;2829341;;3;FARM/RURAL;;;;0;AA521485;
B;061;3097403;7;20040701 10:49;;;;CARTWRIGHTS LANE;WALLACETOWN;2650;2.998;H;20040504;20040603;102892;;V;VACANT LAND;;;;0;AA701045;
B;061;533394;7;20071016 01:09;;;597;HAREFIELD WALLACETOWN RD;WALLACETOWN;2650;74.46;H;20070726;20070726;1559988;R;3;FARM;;RA;;0;AD451722;
B;061;3409886;2;20081006 01:06;;;;OLYMPIC WAY;WALLACETOWN;2650;382.98;H;20071109;20080630;1000000;;3;FARMLANDS;;;;0;AE112609;
B;061;533406;;;;;2070;OLYMPIC WY;WALLACETOWN;2650;2023;M;19981110;19981110;25000;Z;R;RESIDENCE;;;;;
