B;219;2366876;21;20240603 01:06;;;2120 G;PUTTY RD;COLO;2756;7.95;H;20240426;20240524;460000;C4;V;VACANT LAND;;QZZ;;0;AU95271;
B;219;2366858;18;20151005 01:20;COLO RIVER HOLIDAY PARK;;1786;PUTTY RD;COLO;2756;6.071;H;20150906;20150906;1000;E4;R;RESIDENCE;;QZZ;;0;AJ819055;
B;219;2366868;14;20181105 01:17;;;2120 C;PUTTY RD;COLO;2756;28.33;H;20181005;20181029;550000;E4;R;RESIDENCE;;QZZ;;0;AN816622;
B;219;2369311;12;20161107 01:08;;;2285 C;PUTTY RD;COLO;2756;13.85;H;20160826;20161004;540000;E4;R;RESIDENCE;;QZZ;;0;AK875174;
B;219;2366858;16;20210809 01:03;COLO RIVER HOLIDAY PARK;;1786;PUTTY RD;COLO;2756;6.071;H;20210412;20210412;500;E4;3;HOLIDAY PARK;;QZZ;;0;AR158722;
B;219;2366863;19;20201109 01:03;;;0;PUTTY RD;COLO;2756;7.96;H;20200918;20201030;485000;E4;R;RESIDENCE;;QZZ;;0;AQ515992;
B;219;3128758;4;20240311 01:07;;;43;MCDOUGALL DR;COLO;2756;4.447;H;20240111;20240301;1050000;C4;R;RESIDENCE;;QZZ;;0;AT873820;
B;219;2366858;13;20200914 01:02;COLO RIVER HOLIDAY PARK;;1786;PUTTY RD;COLO;2756;6.071;H;20200825;20200901;1060;E4;V;VACANT LAND;;QZZ;;0;AQ361054;
B;219;2366858;23;20251215 01:09;COLO RIVER HOLIDAY PARK;;1786;PUTTY RD;COLO;2756;6.071;H;20250827;20250916;1000;C4;V;VACANT LAND;;QZZ;;;AV425200;
B;219;2366876;15;20160718 01:09;;;2120 G;PUTTY RD;COLO;2756;7.95;H;20160524;20160705;285000;E4;V;VACANT LAND;;QZZ;;0;AK593539;
B;219;2366880;8;20230918 01:06;;;2140;PUTTY RD;COLO;2756;7.21;H;20230706;20230908;1430000;C4;R;RESIDENCE;;QZZ;;0;AT424143;
B;219;2366881;23;20210719 01:04;;;2113;PUTTY RD;COLO;2756;10.92;H;20210524;20210712;780000;E4;R;RESIDENCE;;QZZ;;0;AR233505;
B;219;3128759;1;20160919 01:07;;;1928;PUTTY RD;COLO;2756;25.26;H;20160404;20160616;1700000;E4;R;RESIDENCE;;QZZ;;0;AK748749;
B;219;2366858;9;20170220 01:06;COLO RIVER HOLIDAY PARK;;1786;PUTTY RD;COLO;2756;6.071;H;20170104;20170104;1000;E4;V;VACANT LAND;;QZZ;;0;AM138647;
B;219;2366858;2;20211220 02:27;COLO RIVER HOLIDAY PARK;;1786;PUTTY RD;COLO;2756;6.071;H;20211022;20211028;6100;E4;R;RESIDENCE;;QZZ;;0;AR562518;
B;219;2366969;9;20211220 02:27;;;2193;PUTTY RD;COLO;2756;16.1;H;20211029;20211210;2070000;E4;R;RESIDENCE;;QZZ;;0;AR706770;
