B;114;1228972;4;20080929 01:09;;;4 L;CASSANDRA DR;MUGGA DOWNS;2830;10.03;H;20080506;20080617;517500;A;R;RESIDENCE;;CE;;0;AE222192;
B;114;3050641;14;20090420 01:28;;;36;TORRYBURN WAY;MUGGA DOWNS;2830;2.32;H;20080928;20090403;135000;A;V;VACANT LAND;;CF;;0;AE598508;
B;114;3050632;24;20090817 01:31;;;9;TORRYBURN WAY;MUGGA DOWNS;2830;2.436;H;20090604;20090716;150000;A;V;VACANT LAND;;CF;;0;AE872293;
B;114;1224783;10;20091214 03:16;;;1 R;CASSANDRA RD;MUGGA DOWNS;2830;10.43;H;20090910;20091029;450000;A;R;RESIDENCE;;CE;;0;AF139714;
B;114;1222408;15;20091214 03:16;;;8 L;HILLSIDE DR;MUGGA DOWNS;2830;10;H;20090924;20091116;460000;A;R;RESIDENCE;;CE;;0;AF146391;
B;114;1222404;10;20091228 03:59;;;8 R;ACACIA RD;MUGGA DOWNS;2830;10.12;H;20090927;20091126;557500;A;3;;;CE;;0;AF183347;
B;114;1223535;2;20090202 01:28;;;8 L;WAKE RD;MUGGA DOWNS;2830;10.41;H;20081208;20090119;455000;R;R;RESIDENCE;;HC;;0;AE454485;
B;114;1228966;1;20090713 01:40;;;4 R;JAYMARK RD;MUGGA DOWNS;2830;10.12;H;20090427;20090529;405000;R;R;RESIDENCE;;HC;;0;AE781686;
B;114;2908151;18;20090601 01:32;;;35 R;DEBEAUFORT DR;MUGGA DOWNS;2830;1.553;H;20090310;20090512;390000;A;R;RESIDENCE;;CF;;0;AE685215;
B;114;3050635;27;20090323 01:28;;;26;TORRYBURN WAY;MUGGA DOWNS;2830;2.094;H;20090123;20090306;410000;A;R;RESIDENCE;;CF;;0;AE547824;
B;114;1226452;2;20090928 01:34;;;4 R;DEBEAUFORT DR;MUGGA DOWNS;2830;2.74;H;20090730;20090828;355000;A;R;RESIDENCE;;CF;;0;AE961257;
B;114;3489590;8;20100412 03:06;;;110;TORRYBURN WAY;MUGGA DOWNS;2830;2.128;H;20091209;20100219;160000;A;V;VACANT LAND;;CF;;0;AF394017;
B;114;1222403;9;20100419 02:12;;;2 R;ACACIA RD;MUGGA DOWNS;2830;10.12;H;20091104;20091217;430000;A;R;RESIDENCE;;CE;;0;AF409353;
B;114;1226411;1;20100802 03:13;;;12 L;DEBEAUFORT DR;MUGGA DOWNS;2830;1.832;H;20100514;20100708;497500;A;R;RESIDENCE;;CF;;0;AF635876;
B;114;3143215;17;20100830 03:50;;;16;HAREFIELD RD;MUGGA DOWNS;2830;8;H;20100607;20100806;880000;A;3;RURAL;;CE;;0;AF699046;
B;114;2908148;15;20101206 02:52;;;39 R;DEBEAUFORT DR;MUGGA DOWNS;2830;1.596;H;20100924;20101012;515000;A;R;RESIDENCE;;CF;;0;AF894648;
B;114;3489581;18;20101227 01:55;;;81;TORRYBURN WAY;MUGGA DOWNS;2830;2.353;H;20101112;20101210;162500;A;V;VACANT LAND;;CF;;0;AF948229;
B;114;3489591;17;20100201 01:35;;;98;TORRYBURN WAY;MUGGA DOWNS;2830;2.25;H;20091209;20091209;163000;A;V;VACANT LAND;;CF;;0;AF240428;
B;114;3489586;21;20100208 03:18;;;125;TORRYBURN WAY;MUGGA DOWNS;2830;2.505;H;20091029;20091216;169000;A;V;VACANT LAND;;CF;;0;AF245317;
B;114;3489584;12;20100215 01:59;;;109;TORRYBURN WAY;MUGGA DOWNS;2830;1.734;H;20090730;20091209;135000;A;V;VACANT LAND;;CF;;0;AF250070;
B;114;1226425;1;20100111 03:56;;;26 L;DEBEAUFORT DR;MUGGA DOWNS;2830;2.503;H;20090611;20090723;410000;A;R;RESIDENCE;;CF;;0;AF200008;
B;114;1226429;3;20100118 02:24;;;30 L;DEBEAUFORT DR;MUGGA DOWNS;2830;1.722;H;20091030;20091203;440000;A;R;RESIDENCE;;CF;;0;AF208497;
B;114;3489585;16;20100118 02:24;;;119;TORRYBURN WAY;MUGGA DOWNS;2830;2.03;H;20090811;20091209;138000;A;V;VACANT LAND;;CF;;0;AF209426;
B;114;3489583;23;20100125 02:43;;;99;TORRYBURN WAY;MUGGA DOWNS;2830;2.097;H;20090923;20091209;149000;A;V;VACANT LAND;;CF;;0;AF219492;
B;114;3164515;26;20100125 02:43;;;65;TORRYBURN WAY;MUGGA DOWNS;2830;2.436;H;20090918;20091211;452500;A;R;RESIDENCE;;CF;;0;AF220718;
B;114;1226416;3;20100712 05:12;;;17 L;DEBEAUFORT DR;MUGGA DOWNS;2830;1.56;H;20100319;20100610;450000;A;R;RESIDENCE;;CF;;0;AF572572;
B;114;1226421;1;20100301 01:37;;;22 L;DEBEAUFORT DR;MUGGA DOWNS;2830;1.922;H;20091124;20100204;445000;A;R;RESIDENCE;;CF;;0;AF310877;
B;114;1228987;1;20100308 02:37;;;1 L;PINE HILL RD;MUGGA DOWNS;2830;10;H;20091102;20100115;390000;A;R;RESIDENCE;;CE;;0;AF330320;
B;114;1226445;4;20100308 02:37;;;11 R;DEBEAUFORT DR;MUGGA DOWNS;2830;3.55;H;20091218;20100129;460000;A;R;RESIDENCE;;CF;;0;AF321094;
B;114;3489582;15;20101101 02:28;;;90;TORRYBURN WAY;MUGGA DOWNS;2830;2.089;H;20100819;20100930;154000;A;V;VACANT LAND;;CF;;0;AF823136;
B;114;3164513;19;20101115 03:54;;;51;TORRYBURN WAY;MUGGA DOWNS;2830;1.885;H;20100827;20101008;360000;A;R;RESIDENCE;;CF;;0;AF845517;
B;114;1228315;5;20101011 01:36;;;11 R;HAREFIELD RD;MUGGA DOWNS;2830;11.07;H;20100804;20100907;420000;A;R;RESIDENCE;;CE;;0;AF782513;
B;114;1235510;9;20100927 02:31;;;16 L;WHITEWOOD RD;MUGGA DOWNS;2830;14.13;H;20100630;20100901;675000;A;R;RESIDENCE;;CE;;0;AF760140;
B;114;1226441;2;20110411 05:29;;;15 R;DEBEAUFORT DR;MUGGA DOWNS;2830;1.517;H;20110214;20110323;400000;A;R;RESIDENCE;;CF;;0;AG147602;
B;114;3489592;21;20110808 03:05;;;86;TORRYBURN WAY;MUGGA DOWNS;2830;2.507;H;20110328;20110701;178000;A;V;VACANT LAND;;CF;;0;AG394114;
B;114;1226402;1;20110822 04:38;;;3 L;DEBEAUFORT DR;MUGGA DOWNS;2830;1.5;H;20110621;20110802;430000;A;R;RESIDENCE;;CF;;0;AG421944;
B;114;1228974;2;20110829 02:37;;;19 R;JAYMARK RD;MUGGA DOWNS;2830;10.8;H;20110704;20110810;370000;A;R;RESIDENCE;;CE;;0;AG449785;
B;114;1224788;8;20110207 01:55;;;9 R;CASSANDRA RD;MUGGA DOWNS;2830;10.12;H;20101217;20110118;600000;A;R;RESIDENCE;;CE;;0;AG17428;
B;114;1235509;4;20110228 02:10;;;14 L;WHITEWOOD RD;MUGGA DOWNS;2830;14.28;H;20101116;20110114;595000;A;R;RESIDENCE;;CE;;0;AG58949;
B;114;1235519;14;20110131 06:08;;;29 L;WHITEWOOD RD;MUGGA DOWNS;2830;3.555;H;20110105;20110105;350000;A;R;RESIDENCE;;CF;;0;AG2239;
B;114;3050637;29;20110131 06:08;;;8;TORRYBURN WAY;MUGGA DOWNS;2830;1.987;H;20101124;20101210;387500;A;R;RESIDENCE;;CF;;0;AG12854;
B;114;1228571;11;20110718 07:27;;;15 L;HILLSIDE DR;MUGGA DOWNS;2830;10.12;H;20110512;20110610;700000;A;V;VACANT LAND;;CE;;0;AG338051;
B;114;1226410;4;20110725 02:17;;;11 L;DEBEAUFORT DR;MUGGA DOWNS;2830;2.386;H;20110607;20110701;475000;A;R;RESIDENCE;;CF;;0;AG368232;
B;114;1228967;2;20110613 03:48;;;5 R;JAYMARK RD;MUGGA DOWNS;2830;10.12;H;20110412;20110520;375000;R;R;RESIDENCE;;HC;;0;AG270336;
B;114;3050637;16;20110620 01:47;;;8;TORRYBURN WAY;MUGGA DOWNS;2830;1.987;H;20110421;20110602;420000;A;R;RESIDENCE;;CF;;0;AG288025;
B;114;3050638;17;20110620 01:47;;;2;TORRYBURN WAY;MUGGA DOWNS;2830;2.112;H;20110405;20110517;216000;A;R;RESIDENCE;;CF;;0;AG285550;
B;114;3489589;11;20110314 01:39;;;116;TORRYBURN WAY;MUGGA DOWNS;2830;2.803;H;20101201;20110114;189000;A;V;VACANT LAND;;CF;;0;AG87133;
B;114;2908147;13;20110328 01:39;;;40 R;DEBEAUFORT DR;MUGGA DOWNS;2830;1.519;H;20110214;20110314;580000;A;R;RESIDENCE;;CF;;0;AG124209;
B;114;3050641;25;20110516 03:34;;;36;TORRYBURN WAY;MUGGA DOWNS;2830;2.32;H;20110329;20110502;180000;A;V;VACANT LAND;;CF;;0;AG215546;
B;114;1235511;7;20111010 01:32;;;17 L;WHITEWOOD RD;MUGGA DOWNS;2830;14.81;H;20110708;20110902;350000;A;3;RURAL;;CE;;0;AG517352;
B;114;1228976;1;20111017 01:37;;;25 R;JAYMARK RD;MUGGA DOWNS;2830;10.8;H;20110817;20110928;200000;A;V;VACANT LAND;;CE;;0;AG542388;
B;114;3050634;17;20111017 01:37;;;25;TORRYBURN WAY;MUGGA DOWNS;2830;1.857;H;20110824;20110923;423000;A;R;RESIDENCE;;CF;;0;AG549359;
B;114;3489589;11;20120402 01:52;;;116;TORRYBURN WAY;MUGGA DOWNS;2830;2.803;H;20120206;20120320;210000;A;V;VACANT LAND;;CF;;0;AG891758;
B;114;2908150;19;20120409 01:23;;;37 R;DEBEAUFORT DR;MUGGA DOWNS;2830;1.5;H;20120202;20120322;340000;A;R;RESIDENCE;;CF;;0;AG896219;
B;114;1226403;1;20120820 01:30;;;4 L;DEBEAUFORT DR;MUGGA DOWNS;2830;1.507;H;20120516;20120627;435000;R5;R;RESIDENCE;;SRR;;0;AH156570;
B;114;2908141;22;20121217 01:41;;;36 L;DEBEAUFORT DR;MUGGA DOWNS;2830;1.518;H;20121010;20121121;570000;R5;R;RESIDENCE;;SRR;;0;AH412720;
