B;540;3107817;20;20040916 10:06;;;LOT7;"BORO CREEK ESTATE" BORO RD;BORO VIA TARAGO;2580;;;20030805;20040820;139000;;V;VACANT LAND;;;;0;AA908405;
B;540;3356329;18;20071216 01:26;;;LOT18;BORO CREEK ESTATE,LOWER BORO R;BORO VIA TARAGO;2622;40.07;H;20061123;20071108;158000;;V;VACANT LAND;;;;0;AD592663;
