B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;2023;M;19900604;19900604;4000;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;567;H;19910525;19910525;272500;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;527;H;19911218;19911218;390887;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;278;H;19920228;19920228;80000;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;3705;M;19920315;19920315;7500;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;2708;M;19920320;19920320;25000;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;1967;M;19920403;19920403;60000;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;2;H;19920408;19920408;15000;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;4047;M;19920413;19920413;25000;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;4047;M;19920424;19920424;5000;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;2378;M;19920901;19920901;35000;;R;RESIDENCE;;;;;
B;197;;;;;;;PH SPRINGFIELD;PH SPRINGFIELD;0;1354;M;19921127;19921127;7000;;R;RESIDENCE;;;;;
