B;022;;;;;;;YOUNG;PH DANANBILLA;2594;81;H;19900914;19900914;140000;;R;RESIDENCE;;;;;
B;022;;;;;;;BENDICK MURRELL;PH DANANBILLA;2803;44;H;19910131;19910131;150000;;R;RESIDENCE;;;;;
B;022;;;;;;;YOUNG;PH DANANBILLA;2594;83;H;19920811;19920811;97000;;R;RESIDENCE;;;;;
