B;114;3508818;10;20100405 04:17;;;LOT1;DP 1143607;DELROY HEIGHTS;;1.841;H;20090925;20091116;1815;;3;ROAD;;;;0;AF141260;
B;114;1233188;7;20100719 02:02;;;14 R;SAPPA BULGA RD;DELROY HEIGHTS;2830;10.12;H;20100503;20100618;403000;R;R;RESIDENCE;;HB;;0;AF604534;
B;114;1233195;11;20100308 02:37;;;19 L;SAPPA BULGA RD;DELROY HEIGHTS;2830;10.12;H;20091218;20100129;335000;R;R;RESIDENCE;;HB;;0;AF317790;
B;114;1226688;3;20101004 05:51;;;7 L;DUNGARY RD;DELROY HEIGHTS;2830;10.12;H;20100728;20100910;355000;R;3;HOUSE;;HB;;0;AF777525;
B;114;1229822;5;20110815 02:31;;;;LONSDALE RD;DELROY HEIGHTS;2830;10.48;H;20110705;20110805;155000;R;V;VACANT LAND;;HB;;0;AG416582;
B;114;1229814;8;20110829 02:38;;;26 L;LONSDALE RD;DELROY HEIGHTS;2830;11.64;H;20110713;20110812;285000;R;R;RESIDENCE;;HB;;0;AG439569;
B;114;1233182;10;20110124 02:17;;;2 R;SAPPA BULGA RD;DELROY HEIGHTS;2830;10.12;H;20101116;20101217;380000;R;R;RESIDENCE;;HB;;0;AF978716;
B;114;1229807;7;20111107 01:48;;;9 L;LONSDALE RD;DELROY HEIGHTS;2830;12.3;H;20110906;20111014;345000;R;R;RESIDENCE;;HB;;0;AG572868;
B;114;1225905;14;20111017 01:37;;;6 R;CURRIES RD;DELROY HEIGHTS;2830;10.17;H;20110729;20110923;390000;R;R;RESIDENCE;;HB;;0;AG541761;
B;114;1224229;4;20120702 01:28;;;21 R;BUDDENS RD;DELROY HEIGHTS;2830;40;H;20120424;20120605;380000;RU2;3;FARM;;RFR;;0;AH53689;
B;114;1226691;7;20130422 01:19;;;27 R;LONSDALE RD;DELROY HEIGHTS;2830;40.09;H;20130311;20130410;360000;RU2;R;RESIDENCE;;RFR;;0;AH671429;
B;114;3078288;23;20130128 01:32;;;2 R;DUNGARY RD;DELROY HEIGHTS;2830;14.11;H;20121005;20121220;255000;RU2;3;FARM LAND;;RFR;;0;AH470417;
B;114;1233191;12;20130311 01:34;;;22 R;SAPPA BULGA RD;DELROY HEIGHTS;2830;10.43;H;20130123;20130212;141000;RU2;V;VACANT LAND;;RFR;;0;AH566054;
B;114;3184714;20;20131104 01:14;;;;DUNGARY RD;DELROY HEIGHTS;2830;13.25;H;20130812;20131017;198000;RU2;V;VACANT LAND;;RFR;;0;AI131062;
