B;042;471570;16;20060901 01:05;;;;'LEDGELEA';VIA COWRA;2794;405.5;H;20051025;20051205;149000;R;3;FARM;;RL;;0;AC428030;
B;042;471570;8;20060916 01:05;;;;'LEDGELEA';VIA COWRA;2794;405.5;H;20051025;20051205;149000;R;3;FARM;;RL;;0;AC428030;
