B;103;2946570;193;20021217 14:38;;;LOT301;HERMITAGE PARK ESTATE;MOUNT BROWN;2530;;;20020705;20021128;137000;;V;VACANT LAND;;;;;9180450;
B;103;2946576;196;20021217 14:38;;;LOT307;HERMITAGE PARK ESTATE;MOUNT BROWN;2530;;;20020717;20021121;130000;;V;VACANT LAND;;;;;9174885;
B;103;2946583;199;20021217 14:38;;;LOT314;ROSEMOUNT ST;MOUNT BROWN;2530;;;20020809;20021121;105000;;V;VACANT LAND;;;;;9176473;
B;103;2946588;201;20021217 14:38;;;LOT319;HERMITAGE PARK ESTATE;MOUNT BROWN;2530;;;20020627;20021121;135000;;V;VACANT LAND;;;;;9174874;
B;103;2946591;202;20021217 14:38;;;LOT322;CABERNET DR;MOUNT BROWN;2530;;;20020624;20021121;136000;;R;RESIDENCE;;;;;9166908;
B;103;2946593;203;20021217 14:38;;;LOT324;HERMITAGE PARK ESTATE;MOUNT BROWN;2530;;;20020627;20021121;92000;;V;VACANT LAND;;;;;9158062;
B;103;2946594;204;20021217 14:38;;;LOT325;CHARDONNAY AVENUE;MOUNT BROWN;2530;;;20020605;20021121;98000;;R;RESIDENCE;;;;;9157996;
B;103;2946577;138;20030102 11:33;;;LOT308;HERMITAGE PARK ESTATE;MOUNT BROWN;2530;;;20020627;20021121;130000;;3;;;;;;9191696;
B;103;2946589;140;20030102 11:33;;;LOT320;CABERNET DRIVE;MOUNT BROWN;2530;;;20020627;20021121;135000;;V;VACANT LAND;;;;;9202368;
