B;130;1290558;5;20060901 01:11;;;;'GLENBROOK'PONTO FALLS ROAD;MARYVALE VIA WELLINGTON;2820;159.8;H;20050916;20050916;158000;R;3;FARM LAND;;CB;;0;AC390647;
B;130;1290559;6;20060901 01:11;;;;'GLENBROOK'PONTO FALLS ROAD;MARYVALE VIA WELLINGTON;2820;24.28;H;20050916;20050916;158000;R;3;FARM LAND;;HD;;0;AC390647;
