B;117;2949737;35;20030204 12:41;;;;PART 'WARELLA', COWRA RD;FORBES NSW;2871;123.1;H;20020621;20021016;245000;R;3;FARM;;RW;;;9325448;
B;117;3328752;1;20070816 01:24;;;;'BRAMPTON';FORBES NSW;2871;1352.35;H;20070509;20070627;1276000;;3;FARM;;;;50;AD234630;
