B;035;3080523;1;20040901 11:19;;;LOTS2-3;DP1066599;MURRAYS FLAT;2580;1068;M;20040715;20040715;600;;V;VACANT LAND;;;;0;AA898574;
B;035;3080524;2;20040901 11:19;;;LOTS2-3;DP1066599;MURRAYS FLAT;2580;976;M;20040715;20040715;600;;V;VACANT LAND;;;;0;AA898574;
