B;235;3228128;2;20060201 01:25;;;;'MOSSVALE';VIA BALRANALO;;6961;H;20051102;20051221;219752;;3;FARM;;;;0;AC23798;
B;230;3126569;2;20100503 03:32;;;;"WAMPO STATION";VIA BALRANALO;2715;47740;H;20090925;20091221;1840000;R;3;FARM;;RD;;0;AF271523;
