B;526;422036;11;20061116 01:23;;;;CURRAWEELA;LAGGAN BOLONG;2583;309.28;H;20060621;20060720;723000;R;3;FARM;;GD;;0;AC582245;
B;526;422036;10;20061016 01:12;;;;CURRAWEELA;LAGGAN BOLONG;2583;309.28;H;20060621;20060720;725000;R;3;FARM;;GD;;0;AC582245;
