B;708;2916182;222;20041216 08:44;;;N301;NORTH APARTMENT TOWER, 23 SHEL;KING STREET WHARF, SYDNEY;2001;;;20041022;20041123;620000;;R;RESIDENCE;1;;;0;AB135921;
B;708;2916182;653;20040601 12:09;;;APT.N707/2;SHELLEY ST;KING STREET WHARF, SYDNEY;2025;;;20010309;20020104;593800;;R;RESIDENCE;155;;XA;0;8266877;
B;708;2916182;669;20040601 12:09;;;31&35;SHELLEY STREET;KING STREET WHARF, SYDNEY;2000;;;20010607;20011228;421700;;R;RESIDENCE;61;;XA;0;8263316;
B;708;2916134;714;20040601 12:09;;;S806/31-35;SHELLEY STREET;KING STREET WHARF SYDNEY;2000;;;20010226;20011218;899800;;R;RESIDENCE;88;;;0;8258446;
B;708;2916134;720;20040601 12:09;;;S902/31-35;SHELLEY STREET;KING STREET WHARF SYDNEY;2000;;;20010509;20011219;910000;;R;RESIDENCE;97;;XA;0;8230376;
