B;199;;;;;;;PH ARDING;PH ARDING;0;15;H;19900131;19900131;150000;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;6;H;19900808;19900808;95000;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;8081;M;19901206;19901206;110000;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;8;H;19910221;19910221;45000;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;47;H;19910508;19910508;172560;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;63;H;19910615;19910615;800;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;49;H;19910615;19910615;3200;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;16;H;19910912;19910912;130000;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;2;H;19911121;19911121;65000;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;6475;M;19911202;19911202;88000;;R;RESIDENCE;;;;;
B;199;;;;;;;PH ARDING;PH ARDING;0;17;H;19930113;19930113;145000;;R;RESIDENCE;;;;;
