B;082;634642;33;20021101 11:29;;;;CHILCOTT RD HOUSE NO: LOT 4;BERRILEE;2159;7.252;H;20020308;20020419;1090000;R;R;RESIDENCE;;HC;;;8604904;
B;082;627333;9;20030901 12:48;;;47;BAY RD;BERRILEE;2159;9403;M;20030607;20030801;860000;R;R;RESIDENCE;;HC;;0;9889127;
B;082;627332;12;20031216 12:03;;;78;BAY RD;BERRILEE;2159;2.024;H;20030601;20031114;800000;R;R;RESIDENCE;;HC;;0;AA223548;
B;082;634641;28;20030716 11:38;;;;CHILCOTT RD HOUSE NO: LOT 1;BERRILEE;2159;4046;M;20030123;20030616;575000;R;R;RESIDENCE;;HC;;0;9758525;
B;082;634249;33;20030619 09:00;;;19;CHARLTONS CREEK RD;BERRILEE;2159;6.373;H;20021023;20021202;945000;R;R;RESIDENCE;;HC;;0;9277601;
B;082;627350;4;20041216 08:30;;;122;BAY RD;BERRILEE;2159;8.385;H;20040806;20041126;975000;R;R;RESIDENCE;;HC;;0;AB152090;
B;082;3131277;127;20041216 08:30;;;23 A;CHARLTONS CREEK RD;BERRILEE;2159;2.327;H;20040520;20041119;920000;;V;VACANT LAND;;;;0;AB125638;
B;082;627350;9;20050104 11:40;;;122;BAY RD;BERRILEE;2159;8.385;H;20040806;20041126;975000;R;R;RESIDENCE;;HC;;0;AB152090;
B;082;634636;16;20040301 11:44;;;;CHILCOTT RD HOUSE NO: LOT 10;BERRILEE;2159;8.357;H;20030813;20031211;1185000;R;R;RESIDENCE;;HC;;0;AA263882;
B;082;627332;6;20040802 12:00;;;78;BAY RD;BERRILEE;2159;2.024;H;20040331;20040521;931000;R;R;RESIDENCE;;HC;;0;AA826202;
B;082;634640;10;20040616 11:56;;;3;CHILCOTT RD;BERRILEE;2159;8.1;H;20020708;20020708;375000;R;R;RESIDENCE;;HC;;0;8775222;
B;082;3131276;112;20041201 11:27;;;19 A;CHARLTONS CREEK RD;BERRILEE;2159;2.229;H;20040528;20041112;1363000;;R;RESIDENCE;;;;0;AB108255;
B;082;627345;4;20050216 13:58;;;100;BAY RD;BERRILEE;2159;10.12;H;20040627;20041223;925000;R;R;RESIDENCE;;HC;;0;AB267353;
B;082;634642;21;20050201 14:55;;;;CHILCOTT RD HOUSE NO: LOT 4;BERRILEE;2159;7.252;H;20040806;20041126;2100000;R;R;RESIDENCE;;HC;;0;AB121793;
B;082;627367;6;20050801 13:51;;;35;BAY RD;BERRILEE;2159;7.594;H;20050630;20050711;900000;R;R;RESIDENCE;;HC;;0;AB638233;
B;082;627343;81;20060816 01:07;;;94 A;BAY RD;BERRILEE;2159;8.17;H;20060525;20060623;660000;R;3;CARETAKERS CO;;HC;;0;AC427329;
B;082;627360;121;20060701 01:34;;;63;BAY RD;BERRILEE;2159;11.24;H;20040622;20040622;800000;R;3;FARM;;HC;;0;AC360711;
B;082;627361;122;20060701 01:34;;;61;BAY RD;BERRILEE;2159;6866.7;M;20040622;20040622;800000;R;3;FARM;;HC;;0;AC360711;
B;082;3131276;72;20061001 01:05;;;19 A;CHARLTONS CREEK RD;BERRILEE;2159;2.229;H;20060716;20060814;1290000;R;R;RESIDENCE;;HC;;0;AC605564;
B;082;627350;93;20070116 01:08;;;122;BAY RD;BERRILEE;2159;8.385;H;20060509;20061109;875000;R;R;RESIDENCE;;HC;;0;AC835701;
B;082;634246;106;20070516 01:09;;;11;CHARLTONS CREEK RD;BERRILEE;2159;2.737;H;20070302;20070416;1025000;R;R;RESIDENCE;;HC;;0;AD65072;
B;082;634249;79;20080414 01:09;;;19;CHARLTONS CREEK RD;BERRILEE;2159;6.373;H;20070820;20080220;1220000;R;R;RESIDENCE;;HC;;0;AD866867;
B;082;627325;97;20080316 01:12;;;56;BAY RD;BERRILEE;2159;10.12;H;20071222;20080229;815000;R;R;RESIDENCE;;HC;;0;AD821324;
B;082;627325;53;20080324 01:09;;;56;BAY RD;BERRILEE;2159;10.12;H;20071222;20080229;815000;R;R;RESIDENCE;;HC;;0;AD821324;
B;082;634645;53;20080908 01:05;;;;CHILCOTT RD;BERRILEE;2159;11.007;H;20080621;20080805;606000;R;3;FORMER SCHOOL;;HC;;0;AE174224;
B;082;627362;12;20090413 01:19;;;55;BAY RD;BERRILEE;2159;2.293;H;20081009;20090306;892000;R;R;RESIDENCE;;HC;;0;AE595240;
B;082;627339;4;20090202 01:26;;;90;BAY RD;BERRILEE;2159;3.243;H;20081105;20090115;660000;R;R;RESIDENCE;;HC;;0;AE454637;
B;082;627337;19;20090622 01:30;;;86;BAY RD;BERRILEE;2159;4.047;H;20081107;20090507;1000000;R;R;RESIDENCE;;HC;;0;AE729748;
B;082;634247;16;20091130 02:26;;;15;CHARLTONS CREEK RD;BERRILEE;2159;13.96;H;20090928;20091109;1100000;R;3;;;HC;;0;AF116714;
B;082;634241;20;20101206 02:41;;;3;CHARLTONS CREEK RD;BERRILEE;2159;5.74;H;20100930;20101111;1375000;R;R;RESIDENCE;;HC;;0;AF890137;
B;082;634645;22;20100621 02:25;;;5;CHILCOTT RD;BERRILEE;2159;11.007;H;20100429;20100429;6200;R;3;FORMER SCHOOL;;HC;;0;AF529995;
B;082;634636;26;20100301 01:31;;;12;CHILCOTT RD;BERRILEE;2159;8.357;H;20090904;20091216;1075000;R;R;RESIDENCE;;HC;;0;AF322783;
