B;116;3957143;9;20160829 01:04;;;LOT 1 & 2 ;NEWELL HIGHWAY;DAROOBALGIE & TICHBORNE;2870;5.959;H;20151001;20160715;8137;;V;VACANT LAND;;;;0;AK690582;
B;117;3957148;3;20160829 01:04;;;LOT 1 & 2 ;NEWELL HIGHWAY;DAROOBALGIE & TICHBORNE;2870;1.4;H;20151001;20160715;8137;;V;VACANT LAND;;;;0;AK690582;
