B;203;3262142;19;20161003 01:07;;14;9;BAKER ST;BANKSMEADOW;2019;;;20160921;20160921;370000;;3;WAREHOUSE;14;;;0;AK776729;
B;203;3884962;20;20161003 01:07;;;28 A;MCPHERSON ST;BANKSMEADOW;2019;3.768;H;20160826;20160923;24673000;IN1;V;VACANT LAND;;MDS;;0;AK791617;
B;203;1883107;4;20160404 01:14;;;10;BAKER ST;BANKSMEADOW;2019;2099;M;20151102;20160301;4750000;IN1;3;WAREHOUSE;;MDS;;0;AK312487;
B;203;1884741;77;20171204 01:18;;;1416;BOTANY RD;BANKSMEADOW;2019;765.1;M;20171007;20171120;1525000;R2;R;RESIDENCE;;AGA;;0;AM908852;
B;203;3378549;1;20180305 01:16;;3;10;BAKER ST;BANKSMEADOW;2019;;;20180118;20180226;740000;;3;WAREHOUSE;3;;;0;AN155837;
B;203;1882909;3;20160905 01:06;;7;14;ANDERSON ST;BANKSMEADOW;2019;165;M;20160630;20160811;535000;;3;COMMERCIAL;7;;;0;AK703309;
B;203;3378549;1;20151005 01:19;;18;10;BAKER ST;BANKSMEADOW;2019;;;20150517;20150918;350000;;3;COMMERCIAL;18;;;0;AJ849785;
B;203;3284296;19;20151005 01:19;;2;15;BAKER ST;BANKSMEADOW;2019;;;20150831;20150917;690000;;3;INDUSTRIAL;2;;;0;AJ844549;
B;203;1892640;13;20170306 01:06;;;38;MCPHERSON ST;BANKSMEADOW;2019;8250.4;M;20161028;20161209;9409091;IN1;3;COMMERCIAL;;MDS;;0;AM34445;
B;203;3378549;1;20171106 01:07;;8;10;BAKER ST;BANKSMEADOW;2019;;;20170928;20171025;645000;;3;COMMERCIAL UNI;8;;;0;AM850753;
B;203;1883105;30;20171106 01:07;;;2 A;BAKER ST;BANKSMEADOW;2019;752.5;M;20170831;20171027;1995000;B1;V;VACANT LAND;;EAA;;0;AM838342;
B;203;4091306;64;20180507 01:17;;;;BEAUCHAMP RD;BANKSMEADOW;2019;3137;M;20180119;20180424;5500000;IN1;V;VACANT LAND;;MDS;;0;AN305523;
B;203;4091310;65;20180507 01:17;;;;BEAUCHAMP RD;BANKSMEADOW;2019;1520;M;20161103;20180216;2960025;IN1;3;COMMERCIAL;;MDS;;0;AN188142;
