B;251;2673107;4;20040601 12:07;;;;"MALVERN";GIN GIN VIA TRANGIE;2833;9.172;H;20010504;20010504;20000;R;3;FARM;;RC;;0;AA495973;
B;251;2673107;5;20040601 12:07;;;;"MALVERN";GIN GIN VIA TRANGIE;2823;9.172;H;20010504;20010628;20000;R;3;FARM;;RC;;0;AA495974;
