B;101;3152548;152;20070801 01:14;;;F 2566;PRINCES HWY;COCKWHY;2539;8.255;H;20070601;20070702;800000;R;R;RESIDENCE;;QV;;0;AD263649;
B;101;1089281;18;20080825 01:09;;;F 2553;PRINCES HWY;COCKWHY;2539;38.23;H;20080404;20080626;555000;R;3;FARM;;QL;;0;AE149029;
B;101;1089282;47;20100823 04:37;;;;PRINCES HWY;COCKWHY;2539;16.19;H;20100528;20100714;236000;R;R;RESIDENCE;;QH;;0;AF688141;
B;101;3623335;10;20120305 21:50;;;;PRINCES HWY;COCKWHY;2539;15;H;20111020;20111102;220000;R;3;FARM;;QH;;0;AG756964;
B;101;3702391;32;20130603 01:17;;;;PRINCES HWY;COCKWHY;2539;32.95;H;20130312;20130423;600000;;R;RESIDENCE;;;;0;AH706513;
B;101;3152548;14;20141201 01:15;;;F 2566;PRINCES HWY;COCKWHY;2539;8.255;H;20140930;20141017;728000;RU2;R;RESIDENCE;;QVS;;0;AI995643;
B;101;3702390;15;20141124 01:12;;;;PRINCES HWY;COCKWHY;2539;13.55;H;20141013;20141030;270000;RU2;V;VACANT LAND;;QHS;;0;AJ25830;
B;101;3964021;76;20160926 01:03;;;;PRINCES HWY;COCKWHY;2539;1.292;H;20151217;20160708;16359;;V;VACANT LAND;;;;0;AK744936;
B;101;1089281;68;20201221 01:01;;;F 2553;PRINCES HWY;COCKWHY;2539;38.23;H;20201113;20201216;1440000;RU2;R;RESIDENCE;;QHS;;0;AQ655238;
B;101;1089284;69;20201221 01:01;;;;PRINCES HWY;COCKWHY;2539;16.19;H;20201207;20201211;275000;RU2;R;RESIDENCE;;QHS;;0;AQ638874;
B;101;3152548;11;20220801 01:24;;;F 2566;PRINCES HWY;COCKWHY;2539;8.255;H;20220505;20220728;2300000;RU2;R;RESIDENCE;;QVS;;0;AS344385;
