B;216;2265829;;;;;LOT 5;BELLS LINE RD;MT TOMAH/BILPIN;0;5.995;H;19920304;19920304;185000;R;R;RESIDENCE;;;;;
B;216;;;;;;LOTS12 - 13;BERAMBING CR;MT TOMAH/BILPIN;0;3705;M;19941110;19941110;135000;R;R;RESIDENCE;;;;;
B;216;2265838;;;;;LOT 8;BELLS LINE RD;MT TOMAH/BILPIN;0;1695;M;19950424;19950424;100000;R;R;RESIDENCE;;;;;
B;216;2265852;;;;;LOT 16;BERAMBING CR;MT TOMAH/BILPIN;0;3067;M;19950330;19950330;110000;R;R;RESIDENCE;;;;;
B;216;2265858;;;;;LOT 12;CHARLEYS RD;MT TOMAH/BILPIN;0;2.876;H;19950430;19950430;530000;R;R;RESIDENCE;;;;;
B;216;2265831;;;;;LOT 3;BELLS LINE RD;MT TOMAH/BILPIN;0;2.041;H;19970508;19970508;185000;R;R;RESIDENCE;;;;;
B;216;2265832;;;;;LOT COR;BELLS LINE RD;MT TOMAH/BILPIN;0;2.023;H;19970708;19970708;185000;R;R;RESIDENCE;;;;;
B;216;2265857;;;;;LOT 11;CHARLEYS RD;MT TOMAH/BILPIN;0;4.198;H;19990923;19990923;500000;R;R;RESIDENCE;;;;;
