B;180;;;;;;;.;HORTON;2347;2;H;19910521;19910521;1200;R;R;RESIDENCE;;;;;
B;180;;;;;;;.;HORTON;2347;1.012;H;19930421;19930421;2500;Z;R;RESIDENCE;;;;;
B;180;;;;;;;.;HORTON;2347;41.76;H;19930421;19930421;18750;R;R;RESIDENCE;;;;;
B;180;1842261;;;;;;.;HORTON;2347;41.76;H;19950623;19950623;15000;R;R;RESIDENCE;;;;;
B;180;;;;;;;.;HORTON;2347;41.76;H;19950623;19950623;18750;R;R;RESIDENCE;;;;;
