B;211;2931791;236;20021119 10:29;;;UNIT2.02;'MARQUIS' 200 WILLIAM ST;WOOLLOOMOOLO;2011;;;20020904;20021024;540000;;R;RESIDENCE;14;;;;9085452;
B;211;2931791;238;20021119 10:29;;;UNIT2.02;'MARQUIS' 200 WILLIAM ST;WOOLLOOMOOLO;2011;;;20020904;20021024;540000;;R;RESIDENCE;58;;;;9085452;
