B;301;3724032;2;20231016 01:38;;;6039;BUNDELLA RD;COOMOO COOMOO;2343;300;H;20230606;20231003;3330000;RU1;3;FARM;;RBS;;0;AT489719;
B;301;3447510;5;20091123 02:00;;;LOT3;DP 1138386;COOMOO COOMOO;2343;1.28;H;20090504;20090612;2277;;V;VACANT LAND;;;;0;AE926536;
B;301;3447511;6;20091123 02:00;;;LOTT4-5;DP 1138386;COOMOO COOMOO;2343;5.187;H;20090504;20090612;6699;;V;VACANT LAND;;;;0;AE926537;
B;301;3447512;7;20091123 02:00;;;LOTT4-5;DP 1138386;COOMOO COOMOO;2343;1.968;H;20090504;20090612;6699;;V;VACANT LAND;;;;0;AE926537;
B;301;3575035;5;20110502 01:34;;;;COOMOO COOMOO CREEK RD;COOMOO COOMOO;2343;23.41;H;20100726;20100910;33968;;V;VACANT LAND;;;;0;AF946980;
B;301;3575088;16;20110502 01:34;;;;BUNDELLA RD;COOMOO COOMOO;2343;53.3;H;20100603;20100701;93500;;V;VACANT LAND;;;;0;AG41043;
B;301;3631071;3;20130422 01:25;;;572;COOMOO COOMOO CREEK RD;COOMOO COOMOO;2343;608.52;H;20121220;20121220;1230000;RU1;3;FARM;;RGR;;0;AH613659;
B;301;3631072;4;20130422 01:25;;;572;COOMOO COOMOO CREEK RD;COOMOO COOMOO;2343;1217;H;20121220;20121220;1230000;RU1;3;FARM;;RGR;;0;AH613659;
B;301;1877874;4;20131209 01:18;GANANNY;;;BUNDELLA RD;COOMOO COOMOO;2343;906;H;20130916;20131030;3100000;RU1;3;RURAL LAND;;RSA;;0;AI156448;
B;301;3724032;2;20130923 01:27;;;6039;BUNDELLA RD;COOMOO COOMOO;2343;300;H;20130311;20130726;1704308;;V;VACANT LAND;;;;0;AI11648;
B;301;3724033;2;20141222 01:20;TORRENS;;6040;BUNDELLA RD;COOMOO COOMOO;2343;364.7;H;20141024;20141128;1100000;RU1;V;VACANT LAND;;RMF;;0;AJ100117;
