B;214;;;;;;423;PENNANTHILLSROAD;PENNANTHILLS-;2120;;;19970219;19970219;2820000;;R;RESIDENCE;;;;;
B;214;;;;;;423;PENNANTHILLSROAD;PENNANTHILLS-;2120;;;19980928;19980928;98000;;R;RESIDENCE;;;;;
B;214;;;;;;423;PENNANTHILLSROAD;PENNANTHILLS-;2120;;;19980929;19980929;101000;;R;RESIDENCE;;;;;
